source_utility,document_type,cliente_nombre,no_servicio,cuenta,rmu,rpu,limite_pago,corte_a_partir,periodo_inicio,periodo_fin,tarifa,medidor,multiplicador,no_hilos,lectura_actual_kwh,lectura_anterior_kwh,kwh_total,importe_total,cargo_fijo,subtotal_energia,subtotal,iva,fac_del_periodo,total_linea,tiene_consumo_historico,historico_count,file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,parse_status,parse_error,text_len,pdfplumber_text_len,used_ocr,text_source,text_source_reason,extracted_pages,parsed_at
CFE,cfe_bill,KSMV CAPITAL SAPI DE CV,494241200534,19DX13A011015860,48333241206,,2026-02-02,2026-02-03,2025-11-13,2026-01-15,PDBT,RKW651,1,3,30516,25505,5011,24618,74.48,22498.40,22572.88,3611.66,26184.54,24618.86,True,6,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Luuna/LUUNA.pdf,LUUNA.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Luuna,,,ok,,4928,4928,False,pdfplumber,ok,2,2026-03-03T20:18:18
CFE,cfe_bill,IMPULSO COMERCIAL DE OCCIDENTE,494250601312,19DX13A011015630,48333250619,,2025-10-01,2025-10-02,2025-07-15,2025-09-12,PDBT,GFB659,1,3,1882,0,1882,10479,74.48,8959.63,9034.11,1445.46,10479.57,10479.87,True,1,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macame/494250601312 (1).pdf,494250601312 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macame,,,ok,,4688,4688,False,pdfplumber,ok,2,2026-03-03T20:18:18
CFE,cfe_bill,IMPULSO COMERCIAL DE OCCIDENTE,494250601312,19DX13A011015595,48333250619,,2025-07-31,2025-08-01,2025-06-20,2025-07-15,PDBT,GFB659,1,3,0,0,0,3804,30.43,0.00,30.43,4.87,35.30,3804.30,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macame/494250601312 (2).pdf,494250601312 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macame,,,ok,,4439,4439,False,pdfplumber,ok,2,2026-03-03T20:18:19
CFE,cfe_bill,IMPULSO COMERCIAL DE OCCIDENTE,494250601312,19DX13A011015630,48333250619,,2025-12-02,2025-12-03,2025-09-12,2025-11-13,PDBT,GFB659,1,3,5919,1882,4037,22264,74.48,19118.42,19192.90,3070.86,22263.76,22264.63,True,2,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macame/494250601312.pdf,494250601312.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macame,,,ok,,4764,4764,False,pdfplumber,ok,2,2026-03-03T20:18:20
CFE,cfe_bill,IMPULSO COMERCIAL DE OCCIDENTE,494250601312,19DX13A011015630,48333250619,,2026-02-02,2026-02-03,2025-11-13,2026-01-15,PDBT,GFB659,1,3,9804,5919,3885,20320,74.48,17442.88,17517.36,2802.78,20320.14,20320.77,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macame/MACAME.pdf,MACAME.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macame,,,ok,,1862,1862,False,pdfplumber,ok,2,2026-03-03T20:18:20
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015710,48333170315,,2025-10-01,2025-10-02,2025-05-15,2025-09-12,PDBT,CHN811,1,3,9033,0,9033,66746,148.96,87877.36,57539.55,9206.33,66745.88,66746.04,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/494170301261 (1).pdf,494170301261 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5348,5348,False,pdfplumber,ok,2,2026-03-03T20:18:20
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015630,48333170315,,2025-07-31,2025-08-01,2025-05-15,2025-07-15,PDBT,GEP734,1,3,,,,35365,74.48,30412.29,30486.77,4877.88,35364.65,35365.16,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/494170301261 (2).pdf,494170301261 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5177,5177,False,pdfplumber,ok,2,2026-03-03T20:18:21
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015630,48333170315,,2025-06-02,2025-06-03,2025-03-14,2025-05-15,PDBT,GEP734,1,3,74984,68223,6761,36459,74.48,31355.49,31429.97,5028.80,36458.77,36459.51,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/494170301261 (3).pdf,494170301261 (3).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5214,5214,False,pdfplumber,ok,2,2026-03-03T20:18:22
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015630,48333170315,,2025-04-02,2025-04-03,2025-01-15,2025-03-14,PDBT,GEP734,1,3,68223,56829,11394,61370,74.48,52830.55,52905.03,8464.80,61369.83,61370.74,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/494170301261 (4).pdf,494170301261 (4).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5258,5258,False,pdfplumber,ok,2,2026-03-03T20:18:22
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015710,48333170315,,2025-12-02,2025-12-03,2025-09-12,2025-11-13,PDBT,CHN811,1,3,28461,9033,19428,106814,74.48,92007.12,92081.60,14733.06,106814.66,106814.70,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/494170301261.pdf,494170301261.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5258,5258,False,pdfplumber,ok,2,2026-03-03T20:18:23
CFE,cfe_bill,SIST EMP DABO SA DE CV,494170301261,19DX13A011015710,48333170315,,2026-02-02,2026-02-03,2025-11-13,2026-01-15,PDBT,CHN811,1,3,44269,28461,15808,82417,74.48,70974.76,71049.24,11367.88,82417.12,82417.82,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Macstore/MAC STORE.pdf,MAC STORE.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Macstore,,,ok,,5204,5204,False,pdfplumber,ok,2,2026-03-03T20:18:24
CFE,cfe_bill,,494251202055,19DX13A011015701,48333251223,,2026-02-02,2026-02-03,2025-12-23,2026-01-15,PDBT,2EBM39,1,3,,,,16765,25.61,11331.16,11356.77,1817.08,13173.85,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Maja/MAJA.pdf,MAJA.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Maja,,,ok,,3978,12552,True,ocr,cid_garbage(1191),2,2026-03-03T20:18:28
CFE,cfe_bill,IMPACTO 2000 SA DE CV,494161202382,19DX13A011015980,48333161220,,2025-10-01,2025-10-02,2025-07-15,2025-09-12,PDBT,536RTB,1,3,52289,48197,4092,22685,74.48,19480.78,19555.26,3128.84,22684.10,22685.06,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/494161202382 (1).pdf,494161202382 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,3637,3637,False,pdfplumber,ok,2,2026-03-03T20:18:29
CFE,cfe_bill,IMPACTO 2000 SA DE CV,494161202382,19DX13A011015940,48333161220,,2025-07-31,2025-08-01,2025-05-15,2025-07-15,PDBT,536RTB,1,3,48197,44052,4145,22736,74.48,19525.86,19600.34,3136.05,22736.39,22736.96,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/494161202382 (2).pdf,494161202382 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,3556,3556,False,pdfplumber,ok,2,2026-03-03T20:18:30
CFE,cfe_bill,IMPACTO 2000 SA DE CV,494161202382,19DX13A011015940,48333161220,,2025-06-02,2025-06-03,2025-03-14,2025-05-15,PDBT,536RTB,1,3,44052,39918,4134,22326,74.48,19172.24,19246.72,3079.48,22326.20,22326.57,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/494161202382 (3).pdf,494161202382 (3).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,3574,3574,False,pdfplumber,ok,2,2026-03-03T20:18:30
CFE,cfe_bill,IMPACTO 2000 SA DE CV,494161202382,19DX13A011015940,48333161220,,2025-04-02,2025-04-03,2025-01-15,2025-03-14,PDBT,536RTB,1,3,39918,36057,3861,20853,74.48,17902.30,17976.78,2876.28,20853.06,20853.37,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/494161202382 (4).pdf,494161202382 (4).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,3648,3648,False,pdfplumber,ok,2,2026-03-03T20:18:31
CFE,cfe_bill,IMPACTO 2000 SA DE CV,494161202382,19DX13A011015980,48333161220,,2025-12-02,2025-12-03,2025-09-12,2025-11-13,PDBT,536RTB,1,3,56621,52289,4332,23975,74.48,20515.49,20668.42,3306.95,23975.37,23975.43,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/494161202382.pdf,494161202382.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,3673,3673,False,pdfplumber,ok,2,2026-03-03T20:18:31
CFE,cfe_bill,,494161202382,19DX13A011015980,48333161220,,2026-02-02,2026-02-03,2025-11-13,2026-01-15,PDBT,536R1B,1,3,,,,,74.48,18547.37,18621.85,2979.50,21601.35,21601.78,True,2,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Market Place/MARKET PLACE CFE ENE 2026.pdf,MARKET PLACE CFE ENE 2026.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Market Place,,,ok,,4189,10577,True,ocr,cid_garbage(1058),2,2026-03-03T20:18:36
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015680,48333181217,,2025-12-02,2025-12-03,2025-09-12,2025-11-13,PDBT,999M7W,1,3,6609,3544,3065,16924,74.48,14515.23,14589.71,2334.35,16924.06,16924.46,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966 (1).pdf,494181202966 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3648,3648,False,pdfplumber,ok,2,2026-03-03T20:18:36
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015680,48333181217,,2025-10-01,2025-10-02,2025-07-15,2025-09-12,PDBT,999M7W,1,3,3544,661,2883,16008,74.48,13725.09,13799.57,2207.93,16007.50,16008.40,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966 (2).pdf,494181202966 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3598,3598,False,pdfplumber,ok,2,2026-03-03T20:18:37
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015650,48333181217,,2025-07-31,2025-08-01,2025-05-15,2025-07-15,PDBT,999M7W,1,3,661,98461,2200,12108,74.48,10363.54,10438.02,1670.08,12108.10,12108.90,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966 (3).pdf,494181202966 (3).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3524,3524,False,pdfplumber,ok,2,2026-03-03T20:18:38
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015650,48333181217,,2025-06-02,2025-06-03,2025-03-14,2025-05-15,PDBT,999M7W,1,3,98461,95791,2670,14450,74.48,12382.66,12457.14,1993.14,14450.28,14450.80,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966 (4).pdf,494181202966 (4).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3583,3583,False,pdfplumber,ok,2,2026-03-03T20:18:38
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015650,48333181217,,2025-04-02,2025-04-03,2025-01-15,2025-03-14,PDBT,999M7W,1,3,95791,93349,2442,13221,74.48,11322.82,11397.30,1823.57,13220.87,13221.52,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966 (5).pdf,494181202966 (5).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3639,3639,False,pdfplumber,ok,2,2026-03-03T20:18:39
CFE,cfe_bill,PANDORA JEWELRY MEXICO SA DE C,494181202966,19DX13A011015680,48333181217,,2026-02-02,2026-02-03,2025-11-13,2026-01-15,PDBT,999M7W,1,3,9187,6609,2578,13513,74.48,11574.71,11649.19,1863.87,13513.06,13513.52,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/494181202966.pdf,494181202966.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,3616,3616,False,pdfplumber,ok,2,2026-03-03T20:18:39
CFE,cfe_bill,,494181202966,19DX13A011015680,48333181217,,,,,,,,,,06609,03544,3065,,74.48,14515.23,14589.71,2334.35,16924.06,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Pandora/PANDORA.pdf,PANDORA.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Pandora,,,ok,,1762,0,True,ocr,too_short<80,2,2026-03-03T20:18:41
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-09-13,2025-09-14,2025-07-31,2025-08-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,17277,,372.38,187021.44,189230.28,30276.84,,219507.59,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/001-01070-672082-CSS160330CP7.pdf,001-01070-672082-CSS160330CP7.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5278,5278,False,pdfplumber,ok,2,2026-03-03T20:18:41
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2026-02-13,2026-02-14,2025-12-31,2026-01-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,9197,,330.66,98844.24,104294.31,16687.09,,120982.27,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (1).pdf,494200901013 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5324,5324,False,pdfplumber,ok,2,2026-03-03T20:18:42
CFE,cfe_bill,SANTA CLARA MERCANTIL DE PACHU,771170302946,67DW01B016730280,97138170331,,2025-05-24,2025-05-25,2025-04-09,2025-05-08,GDMTO,A925HXMULTIPLICADOR,1,3,,,,17,402.16,12051.38,12931.26,2069.00,,15072.44,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (10).pdf,494200901013 (10).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5384,5384,False,pdfplumber,ok,2,2026-03-03T20:18:42
CFE,cfe_bill,SANTA CLARA MERCANTIL DE PACHU,771170302946,67DW01B016730280,97138170331,,2025-04-24,2025-04-25,2025-03-10,2025-04-09,GDMTO,A925HXMULTIPLICADOR,1,3,,,,17,416.03,12347.42,13253.06,2120.49,,15446.18,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (11).pdf,494200901013 (11).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5405,5405,False,pdfplumber,ok,2,2026-03-03T20:18:42
CFE,cfe_bill,SANTA CLARA MERCANTIL DE PACHU,771170302946,67DW01B016720310,97138170331,,2025-03-23,2025-03-24,2025-02-10,2025-03-10,GDMTO,A925HXMULTIPLICADOR,1,3,,,,17,388.28,8953.99,10186.62,1629.86,,11888.63,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (12).pdf,494200901013 (12).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5146,5146,False,pdfplumber,ok,2,2026-03-03T20:18:43
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2026-01-13,2026-01-14,2025-11-30,2025-12-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,9522,,372.38,116564.40,121422.48,19427.60,,140850.87,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (2).pdf,494200901013 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5186,5186,False,pdfplumber,ok,2,2026-03-03T20:18:43
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-12-13,2025-12-14,2025-10-31,2025-11-30,GDMTH,ND720VMULTIPLICADOR,80,3,,,20114,,372.38,205060.66,207446.28,33191.40,,240637.79,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (3).pdf,494200901013 (3).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5370,5370,False,pdfplumber,ok,2,2026-03-03T20:18:43
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-11-13,2025-11-14,2025-09-30,2025-10-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,19924,,372.38,208979.96,211708.38,33873.34,,245582.11,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (4).pdf,494200901013 (4).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,4846,4846,False,pdfplumber,ok,2,2026-03-03T20:18:44
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-10-13,2025-10-14,2025-08-31,2025-09-30,GDMTH,ND720VMULTIPLICADOR,80,3,,,23454,,372.38,214217.66,216911.90,34705.90,,251618.39,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (5).pdf,494200901013 (5).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5389,5389,False,pdfplumber,ok,2,2026-03-03T20:18:44
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-09-13,2025-09-14,2025-07-31,2025-08-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,17277,,372.38,187021.44,189230.28,30276.84,,219507.59,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (6).pdf,494200901013 (6).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5343,5343,False,pdfplumber,ok,2,2026-03-03T20:18:44
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2025-08-13,2025-08-14,2025-06-30,2025-07-31,GDMTH,ND720VMULTIPLICADOR,80,3,,,8492,,372.38,113439.45,117248.95,18759.83,,136009.47,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (7).pdf,494200901013 (7).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5303,5303,False,pdfplumber,ok,2,2026-03-03T20:18:45
CFE,cfe_bill,SANTA CLARA MERCANTIL DE PACHU,771170302946,67DW01B016730280,97138170331,,2025-07-25,2025-07-26,2025-06-10,2025-07-10,GDMTO,A925HXMULTIPLICADOR,1,3,,,,17,416.02,12910.55,13742.63,2198.82,,16013.86,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (8).pdf,494200901013 (8).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5363,5363,False,pdfplumber,ok,2,2026-03-03T20:18:45
CFE,cfe_bill,SANTA CLARA MERCANTIL DE PACHU,771170302946,67DW01B016730280,97138170331,,2025-06-23,2025-06-24,2025-05-08,2025-06-10,GDMTO,A925HXMULTIPLICADOR,1,3,,,,17,457.62,14005.02,14855.15,2376.82,,17304.41,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013 (9).pdf,494200901013 (9).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5407,5407,False,pdfplumber,ok,2,2026-03-03T20:18:45
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901013,82DX13A010019005,48333200908,,2026-03-13,2026-03-14,2026-01-31,2026-02-28,GDMTH,ND720VMULTIPLICADOR,80,3,,,8262,,330.66,89440.75,93398.18,14943.71,,108342.16,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 1/494200901013.pdf,494200901013.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 1,,,ok,,5319,5319,False,pdfplumber,ok,2,2026-03-03T20:18:46
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2025-09-13,2025-09-14,2025-07-31,2025-08-31,GDMTH,ND952UMULTIPLICADOR,700,3,,,14134,,372.38,326656.35,323758.44,51801.35,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/001-01070-672083-CSS160330CP7.pdf,001-01070-672083-CSS160330CP7.pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,5295,5295,False,pdfplumber,ok,2,2026-03-03T20:18:46
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2026-03-13,2026-03-14,2026-01-31,2026-02-28,GDMTH,ND952UMULTIPLICADOR,700,3,,,8116,,330.66,188069.57,190284.23,30445.48,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/494200901030 (1).pdf,494200901030 (1).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,5315,5315,False,pdfplumber,ok,2,2026-03-03T20:18:46
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2025-06-13,2025-06-14,2025-04-30,2025-05-31,GDMTH,ND952UMULTIPLICADOR,700,3,,,11370,,372.38,261767.85,261091.67,41774.67,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/494200901030 (10).pdf,494200901030 (10).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,5366,5366,False,pdfplumber,ok,2,2026-03-03T20:18:46
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2025-05-13,2025-05-14,2025-03-31,2025-04-30,GDMTH,ND952UMULTIPLICADOR,700,3,,,7289,,372.38,195892.57,197640.33,31622.45,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/494200901030 (11).pdf,494200901030 (11).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,4798,4798,False,pdfplumber,ok,2,2026-03-03T20:18:47
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2025-04-13,2025-04-14,2025-02-28,2025-03-31,GDMTH,ND952UMULTIPLICADOR,700,3,,,8403,,372.38,178574.94,183778.90,29404.62,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/494200901030 (12).pdf,494200901030 (12).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,5323,5323,False,pdfplumber,ok,2,2026-03-03T20:18:47
CFE,cfe_bill,PARKS MANTENIMIENTO SC,494200901030,82DX13A010019006,48333200908,,2026-02-13,2026-02-14,2025-12-31,2026-01-31,GDMTH,ND952UMULTIPLICADOR,700,3,,,8887,,330.66,206549.93,206259.95,33001.59,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/03. V1_La Isla Vallarta/7. Recibos CFE/La Isla Vallarta - Parks Mantenimiento 2/494200901030 (2).pdf,494200901030 (2).pdf,03. V1_La Isla Vallarta,La Isla Vallarta - Parks Mantenimiento 2,,,ok,,5349,5349,False,pdfplumber,ok,2,2026-03-03T20:18:47
